id	wikidata	ipni	zoobank	formerIds	family	given	suffix	born	died	activeFrom	activeTo	groups	source
wd:Q921572	Q921572	20016878-1			Bjurzon	Jonas		1810	1882			Angiosperms|Gymnosperms	ipni
wd:Q921856	Q921856	8756-1			Russell	Patrick		1727	1805			Angiosperms|Gymnosperms	ipni
wd:Q921951	Q921951	7292-1			Palmstruch	Johan Wilhelm		1770	1811			Angiosperms|Gymnosperms	ipni
wd:Q92202485	Q92202485	22918-1			Marinkelle	Cornelis Johannes		1925	2012			Algae|Fungi	ipni
wd:Q92210556	Q92210556	20087427-1			Lozada-Gobilard	Sissi				2025	2025	Angiosperms|Gymnosperms	ipni
wd:Q92216	Q92216	9620-1			Siegesbeck	Johann Georg		1686	1755			Plants|Pteridophytes|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q92220777	Q92220777		E0296F4C-DABC-4386-B3BC-36E845E8DFD3			Jorge							wikidata
wd:Q92237261	Q92237261		7FCD707E-5B11-4916-A385-56EF479AE31B										wikidata
wd:Q92250670	Q92250670	20080858-1			Barros Barreto	Maria Beatriz Barbosa de				2018	2018	Algae|Fungi	ipni
wd:Q922617	Q922617		B269FC7A-D625-468A-8BD0-45F69DA5C023					1950	2010				wikidata
wd:Q92267147	Q92267147	20066491-1			Kuo	Chang Hsin				2020	2020	Fungi	ipni
wd:Q922838	Q922838	8230-1			Rees	Abraham		1743	1825			Pteridophytes|Angiosperms|Gymnosperms	ipni
wd:Q92288360	Q92288360		0A554234-A18B-45BE-AF68-D0230EB2767C										wikidata
wd:Q92313310	Q92313310		BFF430E9-BA0F-48FD-81E8-0480D02D3F18			Leonardo							wikidata
wd:Q92335	Q92335	3343-1			Grau	Hans Rudolph Jürke		1937	2022			Plants|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q92345598	Q92345598	20039611-1			Kocsubé	Sándor				2017	2017	Fungi	ipni
wd:Q923476	Q923476	28892-1			Woronin	Michael Stepanovitch		1838	1903			Algae|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q92351	Q92351				Gerhardt	Ulrich		1875	1950				wikidata
wd:Q92361188	Q92361188		1455B77F-36F7-4A98-BBE7-A73153BE1707										wikidata
wd:Q92375449	Q92375449		D19ABE38-2C4A-43EA-B35A-FC834AC38652		Berg	David							wikidata
wd:Q92382613	Q92382613	20046642-1			Gallaher	Timothy				2021	2021	Angiosperms|Gymnosperms	ipni
wd:Q924143	Q924143	11315-1			Wahlberg	J.		1810	1856			Angiosperms|Gymnosperms	ipni
wd:Q92443615	Q92443615		5EA368A8-3789-45FD-B516-EA4837675C10		Brant	Sara Vanessa							wikidata
wd:Q92445091	Q92445091	20065954-1			Luo	Peng Rui				2023	2023	Angiosperms|Gymnosperms	ipni
wd:Q92449557	Q92449557	20071433-1			Chen	Che Chih				2017	2017	Fungi	ipni
wd:Q924540	Q924540	8647-1			Rothman	Georg (Göran)		1739	1778			Plants|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q924556	Q924556	828-1			Black	John McConnell		1855	1951			Plants|Pteridophytes|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q92458407	Q92458407		08B0C463-9A39-45D2-943F-DBE502784D38			Jennifer							wikidata
wd:Q924619	Q924619	18520-1			Epling	Carl Clawson		1894	1968			Plants|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q92462277	Q92462277		BC3830D3-2DC4-47B3-832A-E21B9D0E5A5F										wikidata
wd:Q92488	Q92488	33922-1			Pringsheim	Ernst G.		1881	1970			Algae|Fungi	ipni
wd:Q9250862	Q9250862	33678-1			Niezabitowski	Edward Lubicz		1875	1946	1913	1913	Algae|Fungi	ipni
wd:Q925131	Q925131	7151-1			Ooststroom	Simon Jan van		1906	1982			Plants|Pteridophytes|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q925156	Q925156	2383-1			Dunn	Stephen Troyte		1868	1938			Plants|Pteridophytes|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q92527406	Q92527406		1958BF30-AFA2-42A4-AFDD-32DA27CABD38		Kocot	Kevin							wikidata
wd:Q92531649	Q92531649		E5BA5D62-70B6-492F-93ED-7254217A21D9			Lindsay							wikidata
wd:Q92532070	Q92532070		BD6BC349-AF65-47A5-A663-2FF511D911F8		Wakita	Daiki							wikidata
wd:Q92541114	Q92541114		FA8A0501-F4E5-4144-812F-5BC0AB0847B2		García	Jorge Enrique							wikidata
wd:Q9254580	Q9254580				Bertelsen	Erik		1912	1993				wikidata
wd:Q9255776	Q9255776					Eugen		1861	1913			Animals|Chordates	wikidata
wd:Q925849	Q925849	8167-1			Raup	Hugh Miller		1901	1995			Plants|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q9258544	Q9258544	15968-1			Berdau	Feliks (Félix) I.		1826	1888			Plants|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q925866	Q925866	2859-1			Fourreau	Jules Pierre		1844	1871			Angiosperms|Gymnosperms	ipni
wd:Q92598090	Q92598090		18F26D68-7DC5-4F6A-A72A-3F650DFCBD3D			Jorge							wikidata
wd:Q926159	Q926159	6205-1			Masson	Francis		1741	1805	1775	1775	Plants|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q92619403	Q92619403				Cazan	Cristina							wikidata
wd:Q9262293	Q9262293	865-1			Błoński	Franciszek(Franz) Kzawery		1867	1910			Angiosperms|Gymnosperms|Fungi	ipni
wd:Q9262598	Q9262598				Krzyształowicz	Franciszek		1868	1931				wikidata
wd:Q92642978	Q92642978	20099671-1			Hess	Sebastian		1986		2021	2021	Algae	ipni
wd:Q92678280	Q92678280		08FF53EA-7A04-4292-98A9-3C89FDEAED52		Terrill	Ryan S.							wikidata
wd:Q92690900	Q92690900	20082514-1			Glushchenko	Anton Mikhailovich		1992				Algae	ipni
wd:Q926922	Q926922		A54A16B8-BEE1-4996-9170-6CADB539B5D1		Bauer	Aaron Matthew		1961				Chordates	wikidata
wd:Q92695709	Q92695709		17BD9035-2FC9-4E38-998A-2F42D5239ECA										wikidata
wd:Q927081	Q927081	35198-1			De Puydt	Emile		1810	1891			Angiosperms|Gymnosperms	ipni
wd:Q92730571	Q92730571	20049400-1			Toprak	Zeynep				2022	2022	Angiosperms|Gymnosperms	ipni
wd:Q92731169	Q92731169	20080036-1			de la Fuente	Javier Isaac				2019	2019	Fungi	ipni
wd:Q92740623	Q92740623		42C2D2E1-768F-42F2-92E1-440BE1BE70FE			Sergio							wikidata
wd:Q927460	Q927460		CB6E4DE1-2069-4DDE-92EC-F3037669A7D1		Andreone	Franco		1961					wikidata
wd:Q92755658	Q92755658		3987E426-106F-466E-8F69-7FFC7A787CE8			Sara							wikidata
wd:Q927582	Q927582		4C8CFF8F-1E62-4404-BA8F-35BAE3F4F009		Grinnell	Joseph		1877	1939				wikidata
wd:Q92763164	Q92763164		94F97CDD-6065-40AA-8D5A-C2203A95C9A9										wikidata
wd:Q927667	Q927667	7532-1	C5DD46F9-3A61-40EE-A385-9D3CF6EFCEEB		Perrier	Edmond		1844	1921			Angiosperms|Gymnosperms	wikidata
wd:Q92771504	Q92771504		C595E5B2-A45F-4256-AD1B-7ADF6162796F			Pooja							wikidata
wd:Q9282006	Q9282006		56B28B35-AD45-4BE5-B32C-675AA973F24A		Niedźwiedzki	Grzegorz Jan		1980					wikidata
wd:Q9282204	Q9282204		9641D569-F208-4EF7-9C73-20EDB4C32D10		Węgrzyn	Grzegorz Władysław		1963					wikidata
wd:Q928381	Q928381		81EF29D8-8F67-4B2B-8802-6754007F60FB			Carl Fredrik		1764	1830			Insects	wikidata
wd:Q92838276	Q92838276		2737467D-671D-4DB6-935A-28E62D0A13CE			Julia		1973					wikidata
wd:Q92838506	Q92838506	20079555-1			Kraus	C.				2019	2019	Fungi	ipni
wd:Q92850256	Q92850256		40491CD6-A8E4-4BCD-BE9D-DCB0688B88CA			Miguel							wikidata
wd:Q928574	Q928574	14965-1			León	Hermano		1871	1955			Plants|Pteridophytes|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q9287365	Q9287365	21784-1			Krzemieniewska	Helena		1878	1966			Plants|Fungi	ipni
wd:Q92877701	Q92877701		23590B72-2D1B-4154-B5A1-F55412AD539A		Rasia	Luciano							wikidata
wd:Q9288085	Q9288085		AF60C4E9-B9D0-456D-9511-1745A6AE52A5		Dziedzicki	Henryk		1847	1921			Animals	wikidata
wd:Q928952	Q928952				Osgood	Wilfred Hudson		1875	1947			Animals	wikidata
wd:Q9290037	Q9290037	24424-1			Ott	Jonathan		1949	2025	1977	1977	Fungi	ipni
wd:Q929038	Q929038	6249-1			Matuszkiewicz	Wladyslaw		1921	2013			Angiosperms|Gymnosperms	ipni
wd:Q9291944	Q9291944	5684-1			Łobarzewski	Hyacinth Strzemù von		1814	1862			Plants|Algae|Bryophytes|Fungi	ipni
wd:Q9292037	Q9292037		958D3757-EAD1-4BF6-9D1F-3F58F421CE83			Hieronim		1947	2023			Animals	wikidata
wd:Q92934153	Q92934153		B75D02EF-5CD3-4125-94AC-63FD192CA843			Jaime							wikidata
wd:Q929387	Q929387	6617-1			Moore	George Thomas		1871	1956			Plants|Algae|Fungi	ipni
wd:Q92949336	Q92949336					Jorge							wikidata
wd:Q929573	Q929573				Bourret	René		1884	1957				wikidata
wd:Q929691	Q929691	486-1			Barneby	Rupert Charles		1911	2000			Plants|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q92969914	Q92969914	20085338-1			Sochorová	Zuzana				2019	2019	Fungi	ipni
wd:Q92970694	Q92970694		93A40316-4FCF-4525-B32F-42DEFEF83F4F			Valérie							wikidata
wd:Q92971933	Q92971933		ECA4316D-E7EB-4D9C-A0BF-8FF1FDEB67AD		Souza	Marta							wikidata
wd:Q92980189	Q92980189	20060447-1			Li	Lang				2023	2023	Angiosperms|Gymnosperms	ipni
wd:Q92984707	Q92984707	20088194-1			Pietrasiak	Nicole		1978		2022	2022	Algae	ipni
wd:Q92986805	Q92986805		AAF51127-1DC9-464C-9FFE-493BEDFBB0C0			Jonas							wikidata
wd:Q929904	Q929904	13046-1			Zohary	Michael		1898	1983			Plants|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q9299873	Q9299873	13336-1			Weston	Peter Henry		1956				Angiosperms|Gymnosperms	ipni
wd:Q93000963	Q93000963	20066607-1			Liu	Jing Xia				2022	2022	Angiosperms|Gymnosperms	ipni
wd:Q930185	Q930185	11715-1			Williamson	William Crawford		1816	1895			Algae|Fungi	ipni
wd:Q93024897	Q93024897				Morris	David							wikidata
wd:Q9303257	Q9303257		16023337-0832-4490-89A9-846AC3925DD8		Hutterer	Rainer Leonhard Georg		1948				Animals	wikidata
wd:Q93033321	Q93033321		42A0D6F6-8223-486F-8393-4F3AF69190C6			Liliana Fernanda							wikidata
wd:Q93045238	Q93045238	20084526-1			Leya	Thomas		1966				Algae	ipni
wd:Q930525	Q930525	4809-1	8B98DA78-F294-4227-B353-47A983387368		Kirk	Thomas		1828	1898			Plants|Pteridophytes|Angiosperms|Gymnosperms|Fungi	wikidata
wd:Q930547	Q930547	2304-1	3437461D-B2AD-42F9-B3CF-AA2033F2AE5C		Draparnaud	Jacques		1772	1804			Plants|Algae|Angiosperms|Gymnosperms|Fungi	wikidata
wd:Q93061887	Q93061887		0B8169AD-289E-4B71-9CAB-F06BBD91EBA8										wikidata
wd:Q93072193	Q93072193		92659E2D-A6A1-4A4A-A128-CBFE737638DE			Grégoire							wikidata
wd:Q93075642	Q93075642	20067985-1			Blanco-Moreno	Candela				2023	2023		ipni
wd:Q931006	Q931006					Allan		1908	1994				wikidata
wd:Q93101918	Q93101918	20047101-1			Clugston	James A.R.				2021	2021	Angiosperms|Gymnosperms	ipni
wd:Q9310325	Q9310325	29923-1			Kudo	Richard Roksabro		1886	1967			Algae	ipni
wd:Q93119682	Q93119682		41A6418A-B18C-4DD3-B7B3-2EE7D23AEDFE			Kamila							wikidata
wd:Q931286	Q931286				Wilson	Alexander		1766	1813				wikidata
wd:Q931532	Q931532	24578-1			Pascher	Adolf(Adolph) A.		1881	1945			Plants|Algae|Pteridophytes|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q93162345	Q93162345		185F586D-0DF4-49B6-BD06-0E842376E436		Otis	Christian							wikidata
wd:Q931826	Q931826	4659-1			Karsten	Petter (Peter) Adolf		1834	1917			Fungi	ipni
wd:Q93206875	Q93206875					Paula						Chordates	wikidata
wd:Q932083	Q932083	24207-1			Nylander	(Wilhelm)William		1822	1899			Plants|Algae|Bryophytes|Angiosperms|Gymnosperms|Fungi|Insects	ipni
wd:Q93214455	Q93214455	20080330-1			Cai	F.				2020	2020	Fungi	ipni
wd:Q93220855	Q93220855		7C9954D9-20E3-43DC-AE38-460179942258		Schmitt	C. Jonathan							wikidata
wd:Q932215	Q932215							1945					wikidata
wd:Q93237934	Q93237934		C6B88C53-04CE-4EE7-9190-B4601718D257		Godinot	Marc		1951					wikidata
wd:Q932451	Q932451	25180-1			Quélet	Lucien		1832	1899			Fungi	ipni
wd:Q93250531	Q93250531		9CA58752-DE80-4B17-997E-F7196BCC984F			Víctor							wikidata
wd:Q932702	Q932702	10823-1			Trimen	Roland		1840	1916			Angiosperms|Gymnosperms|Insects	ipni
wd:Q93271460	Q93271460		E69188D4-549A-409F-9D1C-FB50FA1048B5			Hassan							wikidata
wd:Q932770	Q932770		E258B487-D3EB-416E-A139-74548EB4E135			Gustaf Gustav		1757	1826			Insects|Chordates	wikidata
wd:Q932950	Q932950		1B009E8A-4C2D-4F3A-9B10-4CED4B588680		Woodward	Bernard Barham		1853	1930				wikidata
wd:Q933058	Q933058	20016236-2	816CB54D-0541-475A-9776-A8AAB47F2939		Salvin	Osbert		1835	1898			Angiosperms|Gymnosperms|Chordates	wikidata
wd:Q933124	Q933124		2462B813-2233-4AD9-8FC7-1516258354E1		Mathews	Gregory		1876	1949			Chordates	wikidata
wd:Q93312709	Q93312709		BFEF2E83-FB94-4DBF-85EE-00BBEC1703A5			Tamara							wikidata
wd:Q93320534	Q93320534		5D3F3FFD-E20C-4B4D-9941-A86265F15717			Jean-Michel							wikidata
wd:Q93338275	Q93338275		FC1879FC-6401-4A35-AA8F-D329EC85DBB8			Guilherme							wikidata
wd:Q933652	Q933652	5691-1			Locke	John		1792	1856			Angiosperms|Gymnosperms	ipni
wd:Q93378221	Q93378221		501B3588-C93B-485D-ACAD-E0C4D9ED2ED2			Lucia							wikidata
wd:Q933820	Q933820	403-1	49B1221C-C0EB-457A-A90F-5891F676AD61		Baker	Charles Fuller		1872	1927			Angiosperms|Gymnosperms|Fungi	wikidata
wd:Q93385	Q93385	10870-1			Tschermak-Seysenegg	Erich von		1871	1962			Plants|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q933930	Q933930	3368-1			Greenman	Jesse More		1867	1951			Plants|Pteridophytes|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q933991	Q933991		F4782FEF-7174-427E-9DED-6A7294678982		Jeannel	René Gabriel		1879	1965			Insects	wikidata
wd:Q9343606	Q9343606	7423-1			Pawłowska	Stanisława Antonina		1905	1985			Plants|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q9345362	Q9345362	10067-1			Stefánsson	Stefán (Johann)		1863	1921			Angiosperms|Gymnosperms	ipni
wd:Q934747	Q934747	2518-1	F4CF0752-F1C6-4CE1-95BB-DA40A4251136		Ellis	John		1710	1776			Angiosperms|Gymnosperms	wikidata
wd:Q9352800	Q9352800		99FD19D1-A511-4A93-BCDE-FB902C03758A		Shao			1951				Chordates	wikidata
wd:Q9353359	Q9353359	29138-1			Zheng	Ru Yong		1931				Fungi	ipni
wd:Q935498	Q935498	5487-1			Lepechin	Ivan Ivanovich		1737	1802			Plants|Algae|Angiosperms|Gymnosperms|Fungi|Animals	ipni
wd:Q93568	Q93568		A960568B-AF98-4246-8997-40F83688BA7C		Fitzinger	Leopold		1802	1884			Animals	wikidata
wd:Q9357270	Q9357270		3F47C8EF-45B7-496C-A11E-6073A69B1551			Teresa		1955				Chordates	wikidata
wd:Q9358765	Q9358765		B3B9AC6F-BD48-4085-B50A-EB484F4001DC		Rowe	Timothy		1953					wikidata
wd:Q9359509	Q9359509	22778-1			Majewski	Tomasz		1940				Fungi	ipni
wd:Q9359726	Q9359726		AA589CB6-D63B-4313-9A94-95CB126BCE38		Sulej	Tomasz		1974					wikidata
wd:Q936059	Q936059				Delattre	Adolphe		1805	1854				wikidata
wd:Q936580	Q936580	9606-1			Sibthorp	John		1758	1796			Plants|Bryophytes|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q93661371	Q93661371		5A5AE23E-1E0B-4891-8082-75F658976034		Rumi Macchi Zubiaurre	Alejandra		1955				Molluscs	wikidata
wd:Q93663881	Q93663881		4A28A591-28C7-48C5-9D2A-B0F46D34B952		Griffin	Miguel						Molluscs	wikidata
wd:Q9368711	Q9368711	3376-1			Greschik	Victor		1862	1946			Bryophytes	ipni
wd:Q93688	Q93688		40A16608-47ED-4966-AC3E-B281C09AA23D		Sharp	David		1840	1922			Insects	wikidata
wd:Q936950	Q936950	10477-1			Tchichatscheff	Petr Aleksandrovich		1812	1890			Plants|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q9370844	Q9370844	27936-1			Truszkowska	(I.) Wanda		1917	2004	1958	1958	Fungi	ipni
wd:Q937371	Q937371	23256-1			Mendes	O.		1916	1990	1953	1953	Fungi	ipni
wd:Q937428	Q937428	29718-1			Joly	Aylthon Brandão		1924	1975			Algae	ipni
wd:Q9374821	Q9374821		337AB541-FEB3-4D36-BF86-9A42603C4995		Eschmeyer	William Neil		1939	2024				wikidata
wd:Q9374843	Q9374843		CCD27F76-2B40-4A10-996F-2062DB5D53DF		Dakin	William John		1883	1950				wikidata
wd:Q937626	Q937626	4051-1			Holmboe	Jens		1880	1943			Plants|Algae|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q93794447	Q93794447	20035619-1			Hesse	Gustav Richard		1876	1945			Fungi	ipni
wd:Q937954	Q937954		61672396-06D9-4CCB-BDDF-DA71AC2C4BE4		Giesbert	Ed Edmund Francis		1931	1999	1963			wikidata
wd:Q9381580	Q9381580	20076614-1			Bogachev	Vladimir Vladimirovich		1881	1965				ipni
wd:Q9381734	Q9381734	1271-1			Bugała	Władysław		1924	2008			Angiosperms|Gymnosperms	ipni
wd:Q938175	Q938175		5B38517D-871A-4B23-9C70-90CF13969BCF			William		1817	1887				wikidata
wd:Q9382082	Q9382082	6199-1			Massalski	Władysław		1859	1932			Plants|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q9382253	Q9382253	8644-1			Rothert	(Karol) Władisław Adolfovich		1863	1916			Plants|Algae|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q9382393	Q9382393	28864-1			Wojewoda	Władysław		1932	2010			Plants|Fungi	ipni
wd:Q9382815	Q9382815	20008348-1			Seneta	Włodzimierz		1923	2003			Angiosperms|Gymnosperms	ipni
wd:Q938534	Q938534	5355-1	EBA562E8-0E5E-4BE3-91CC-7F34C9EAD22B		Laxman	Erik		1737	1796			Angiosperms|Gymnosperms	wikidata
wd:Q9388100	Q9388100	30545-1			Sujkowski	Zbigniew Leliwa		1898	1954			Algae	ipni
wd:Q938823	Q938823	552-1			Bauer	Franz (Francis) Andreas		1758	1840			Algae|Pteridophytes|Angiosperms|Gymnosperms	ipni
wd:Q93887	Q93887	6208-1			Máthé	Imre		1911	1993			Angiosperms|Gymnosperms	ipni
wd:Q938919	Q938919	5787-1	DB179ABC-A085-47B2-8B3F-EEB43C7CB008		Lowe	Richard Thomas		1802	1874			Plants|Pteridophytes|Angiosperms|Gymnosperms|Fungi|Animals|Molluscs|Chordates	wikidata
wd:Q938934	Q938934	8685-1			Royen	David van		1727	1799			Plants|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q9389824	Q9389824	30061-1	0AA7BAF4-AC44-4CAF-8E95-5013C55BF96A		Raabe	Zdzisław		1909	1972	1938	1938	Protists|Algae	wikidata
wd:Q939061	Q939061				Lembeye	Juan		1816	1889				wikidata
wd:Q9390872	Q9390872		ABC9A061-6C4C-4C9F-9FB8-79CEBDA1B35D		Luo			1958					wikidata
wd:Q9392812	Q9392812	1537-1			Kharkevich	Sigismund Semenovich		1921	1998			Angiosperms|Gymnosperms	ipni
wd:Q9393180	Q9393180	11875-1			Wóycicki	Zygmunt		1871	1941			Plants|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q9393571	Q9393571				Mones	Álvaro Jaime		1942				Animals	wikidata
wd:Q93967972	Q93967972		1C814D5C-4C9F-4086-BFE1-8152781AFB15										wikidata
wd:Q93968347	Q93968347		A8EF8EBB-D96F-4CB4-8383-2D079C4B2D32										wikidata
wd:Q939715	Q939715	10004-1			Stace	Clive Anthony		1938				Plants|Pteridophytes|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q939981	Q939981	107-1			Airy Shaw	Herbert Kenneth		1902	1985			Plants|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q940017	Q940017	39966-1			Hernández	Francisco		1517	1587			Angiosperms|Gymnosperms	ipni
wd:Q940150	Q940150	671-1			Berchtold	Friedrich		1781	1876			Plants|Pteridophytes|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q94016	Q94016		4C2975F7-2272-46AF-A16A-3A652D51A2C2		Girard	Charles		1822	1895			Animals	wikidata
wd:Q940473	Q940473	39177-1			Ridgway	Robert		1850	1929			Angiosperms|Gymnosperms|Chordates	ipni
wd:Q94065	Q94065				Diener	Karl		1862	1928				wikidata
wd:Q940986	Q940986	4872-1			Knight	Thomas Andrew		1759	1838			Plants|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q941130	Q941130		6E56E4DE-B69D-45D2-8E16-5F01B2792E40		de Armas	Luis Florencio		1945					wikidata
wd:Q941374	Q941374	19637-1			Griggs	Robert Fiske		1881	1962			Plants|Algae|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q94141961	Q94141961	20007645-1			Nakov	Teofil		1982				Algae	ipni
wd:Q941677	Q941677	18249-1	63138562-720A-4990-B7C8-109C50487AEC		Dufour	Léon Jean		1780	1865			Algae|Bryophytes|Angiosperms|Gymnosperms|Fungi|Insects	wikidata
wd:Q941892	Q941892	4931-1			Koidzumi	Gen'ichi		1883	1953			Plants|Algae|Pteridophytes|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q942078	Q942078	9724-1			Skottsberg	Carl Johan Fredrik		1880	1963			Plants|Algae|Bryophytes|Pteridophytes|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q942126	Q942126	1876-1			Cristóbal	Carmen Lelia		1932	2019			Plants|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q942550	Q942550	4418-1			Janczewski	Eduard von Glinka		1846	1918			Plants|Algae|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q94273588	Q94273588		C089A380-8BA4-4384-9B8F-8A14FEB866C3										wikidata
wd:Q94273688	Q94273688		F41F98AF-5FE5-4063-86E4-7D7AC3F50931										wikidata
wd:Q942867	Q942867	363-1			Bachelot de la Pylaie	Auguste Jean Marie		1786	1856			Algae|Bryophytes|Pteridophytes|Angiosperms|Gymnosperms	ipni
wd:Q942880	Q942880	5457-1			Lemaire	(Antoine) Charles		1801	1871			Plants|Pteridophytes|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q943634	Q943634	10418-1			Tang	Tsin		1897	1984			Angiosperms|Gymnosperms	ipni
wd:Q943858	Q943858				Hornaday	William Temple		1854	1937				wikidata
wd:Q94436313	Q94436313		C978E558-7EFA-4BF6-86FA-28230495E6BD										wikidata
wd:Q94436656	Q94436656		50CE7F15-A988-4EFC-8832-680C9CED16E7			Stéphane							wikidata
wd:Q94437354	Q94437354		96AD9B12-A193-41F0-8216-3F86B9B18C29		Hatch								wikidata
wd:Q945098	Q945098	4736-1			Kerchove de Denterghem	Oswald Charles Eugène Marie Ghislain de		1844	1906			Angiosperms|Gymnosperms	ipni
wd:Q9451156	Q9451156	28634-1			Wei	Jiang Chun		1931				Fungi	ipni
wd:Q945130	Q945130	8081-1			Radermacher	Jacobus Cornelius Matthaeus		1741	1783			Angiosperms|Gymnosperms	ipni
wd:Q94522	Q94522	22329-1			Lid	Johannes		1886	1971			Plants|Bryophytes|Pteridophytes|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q94546413	Q94546413		ADCB2F57-00AA-4DDF-9DA7-FF213E5F51C0		Binford	Greta							wikidata
wd:Q945539	Q945539	10614-1	F72434C4-0EFE-4565-B709-79020A0DA8BA		Thomson	Charles Wyville		1830	1882			Algae	wikidata
wd:Q94561375	Q94561375	20047349-1			Holzmeyer	Laura				2021	2021	Angiosperms|Gymnosperms	ipni
wd:Q94574498	Q94574498				Rake	Geoffrey		1904	1958				wikidata
wd:Q945792	Q945792		E9B2DAF6-310B-4784-B1F2-B9D10D256819		Emery	Carlo		1848	1925			Insects|Hymenoptera	wikidata
wd:Q94579408	Q94579408		C1A518FE-6DB1-49C1-A4A7-F79CD04A826E		Schellenberg	Johannes							wikidata
wd:Q94579420	Q94579420		6EFD673B-5ADA-4F68-B63D-8C46085AAD15			Jessica							wikidata
wd:Q94579431	Q94579431		071731B7-DA99-40B5-B921-24FE7B6BCC7E		Hardt	Martin							wikidata
wd:Q94579448	Q94579448		99516CA7-EB78-496F-850D-19F6679D6CA9			Henrike							wikidata
wd:Q94579479	Q94579479		53FEBE8E-0E38-4024-AC30-ED8517E6DB53		Glaeser	Stefanie							wikidata
wd:Q94579490	Q94579490		8220C8A4-879D-41D7-87B6-CC4500DE58AC		Schubert	Patrick							wikidata
wd:Q946113	Q946113	12360-1			Bridel	Samuel Élisée von		1761	1828			Plants|Bryophytes|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q946151	Q946151	10042-1			Staunton	George Leonard		1737	1801			Plants|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q946601	Q946601	14560-1			Zangheri	Pietro		1889	1983			Angiosperms|Gymnosperms	ipni
wd:Q94690005	Q94690005							1907	1991				wikidata
wd:Q94692058	Q94692058					Franz		1822					wikidata
wd:Q94701232	Q94701232		6FF7A0E4-4C8D-46CA-A049-96BB23C2CAF1		Smith	Graeme B.							wikidata
wd:Q947133	Q947133	216-1			Andrews	Henry C.		1759	1835	1799	1828	Plants|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q947320	Q947320	7880-1			Post	Tom(Tomas) Erik von		1858	1912			Plants|Angiosperms|Gymnosperms|Fungi	ipni
wd:Q94739651	Q94739651		A5FF76C2-2239-4667-ADDC-FAC2BF97578D										wikidata
wd:Q94739971	Q94739971		C8EA9592-746C-46DB-8BC4-F849B2FDC2FE										wikidata
wd:Q947470	Q947470		56DE1060-8412-4CA6-9E76-014460898129		Alcock	Alfred William		1859	1933				wikidata
wd:Q94749273	Q94749273	29441-1			Hamburger	Clara		1873	1945			Algae	ipni
wd:Q947973	Q947973	10507-1			Tenore	Michele		1780	1861			Pteridophytes|Angiosperms|Gymnosperms	ipni
wd:Q94804183	Q94804183	20099819-1			Rietschel	Siegfried		1935				Algae	ipni
wd:Q94811335	Q94811335				Schmidt	Wolfgang		1914	1972				wikidata
wd:Q94830655	Q94830655	29156-1			Zikes	Heinrich		1860	1932			Bacteria|Fungi	ipni
wd:Q948587	Q948587	1004-1	D4E28906-79AE-4520-921D-71590E9091C6		Bosc	Louis		1759	1828			Plants|Pteridophytes|Angiosperms|Gymnosperms|Fungi	wikidata
wd:Q948618	Q948618					Henry		1834	1923				wikidata
wd:Q94881077	Q94881077				Althaus	August		1791	1875				wikidata
wd:Q948840	Q948840	23348-1			Micheli	Pier(Pietro) Antonio		1679	1737			Plants|Bryophytes|Angiosperms|Gymnosperms|Fungi	ipni
